name,value
maenner,168.5659964324443
frauen,179.60773241562413
maenner,183.17201357318245
frauen,155.89486480785447
maenner,170.7426689092039
frauen,164.04911832168392
maenner,164.6887976576136
frauen,184.50434616165242
maenner,182.84005610545472
frauen,166.62485012296753
maenner,151.65477492310882
frauen,176.6683925919084
maenner,198.97572242105468
frauen,162.92746354307408
maenner,194.6863869611719
frauen,164.369351665411
maenner,158.26705928853806
frauen,171.44142465283062
maenner,174.0591072789705
frauen,178.63701421487164
maenner,158.01362055754498
frauen,161.7870397116428
maenner,175.88213551514744
frauen,193.6407756187983
maenner,149.02284699317738
frauen,173.40644925521445
maenner,185.63696429026737
frauen,152.17329557843982
maenner,187.55435734329524
frauen,167.67775059820164
maenner,163.06221998267532
frauen,151.8109952879307
maenner,185.35538335667943
frauen,185.7692996475038
maenner,174.9855350832286
frauen,151.565458440841
maenner,163.03593742238579
frauen,167.08656999228214
maenner,184.06528602966176
frauen,149.4033428344572
maenner,159.90906665657323
frauen,152.117682472757
maenner,161.5893491691432
frauen,153.2267015003958
maenner,221.04825130630581
frauen,166.10192499908928
maenner,205.5850299411066
frauen,152.73717327009928
maenner,173.30187413546878
frauen,178.06057225534133
maenner,187.76530621258462
frauen,169.6291311637966
maenner,161.08217554052925
frauen,142.79031469542358
maenner,174.37343862205842
frauen,203.61134763730308
maenner,161.00025184656556
frauen,173.01929013250378
maenner,147.6105287622676
frauen,181.52314526273625
maenner,201.27099152926363
frauen,178.16287559349536
maenner,184.86243102651252
frauen,156.83460115419552
maenner,173.9092955399806
frauen,156.32061845147393
maenner,158.7263497556415
frauen,136.37789947202063
maenner,181.98343095634667
frauen,176.47887917306178
maenner,150.78829177848743
frauen,153.7456264606546
maenner,163.24271945266025
frauen,191.2456489195916
maenner,192.67445415600352
frauen,142.5660142663767
maenner,166.90735282198702
frauen,196.43311925392248
maenner,183.28891285329757
frauen,157.9781713963327
maenner,158.83095029214263
frauen,151.35754218340597
maenner,163.08269001161182
frauen,159.69585378192087
maenner,209.71362416579984
frauen,176.75988114025364
maenner,181.43929679569288
frauen,179.10080914852142
maenner,182.5304641986457
frauen,154.54161075182867
maenner,186.84917125388506
frauen,178.18735072405732
maenner,199.6438766505027
frauen,184.78315541883487
maenner,160.67372383041757
frauen,171.5221759764033
maenner,182.8248210132849
frauen,145.91903131028323
maenner,134.96724235625862
frauen,152.57534644557197
maenner,192.0573280837786
frauen,156.8978987704998
maenner,145.8185109488146
frauen,136.80552069660143
maenner,158.2872729504739
frauen,127.46489285938102
maenner,193.4752893815098
frauen,148.43281649515916
maenner,186.28469019242232
frauen,164.5860360442753
maenner,162.1031165696301
frauen,138.05656548934908
maenner,193.95005524737493
frauen,196.82438062294727
maenner,175.53596672884555
frauen,136.0274435533099
maenner,175.7633421611679
frauen,155.03325613229077
maenner,192.10770381534675
frauen,147.3451513410762
maenner,182.53816078128986
frauen,185.74172795886884
maenner,168.56740364033982
frauen,197.03871219245548
maenner,160.24366165143255
frauen,178.08965495212573
maenner,169.94759759176338
frauen,152.6835499657873
maenner,156.40098185751316
frauen,170.13511630973068
maenner,191.62681092722903
frauen,164.4108493436534
maenner,153.6224062148625
frauen,128.84744791090068
maenner,181.9498781549643
frauen,170.34572702806227
maenner,162.13694396530792
frauen,157.53672725578866
maenner,183.03531486657246
frauen,166.92315089579725
maenner,210.03225989971864
frauen,154.29384296182198
maenner,150.73803960166094
frauen,146.76264908448516
maenner,177.62245415968925
frauen,196.43705390589466
maenner,230.1810791100875
frauen,155.03169977414208
maenner,174.4687782625522
frauen,178.0825234399947
maenner,142.33417521173098
frauen,193.11612024392588
maenner,186.7648784027888
frauen,198.95050560627664
maenner,199.94067123781429
frauen,157.27379352174725
maenner,139.88217981800196
frauen,176.63628429166008
maenner,171.98143212144197
frauen,182.73352401450035
maenner,211.38393410272045
frauen,126.66960884648822
maenner,182.01204038811778
frauen,172.48683767073004
maenner,157.494970013846
frauen,166.2308907408439
maenner,181.01495855888618
frauen,183.96793092102732
maenner,201.24013041748617
frauen,152.2095889172431
maenner,130.7556641082884
frauen,178.5877422505814
maenner,174.61882440113718
frauen,197.96661638966296
maenner,186.94853830836558
frauen,157.26322166813404
maenner,156.93258573561124
frauen,190.87319945554395
maenner,179.1029062980937
frauen,197.13907537974126
maenner,183.4337870536575
frauen,119.87442483298364
maenner,204.16348873237823
frauen,158.34269390896245
maenner,150.49981405480597
frauen,181.25110826165496
maenner,199.54629303721893
frauen,131.03967545244734
maenner,202.62816775138245
frauen,129.58365648936072
maenner,182.98816235023713
frauen,165.07405526547146
maenner,186.76695047218917
frauen,193.04592140314531
maenner,194.82300364655293
frauen,123.35260848549913
maenner,189.90136201537686
frauen,162.12582943275115
maenner,204.60876198938183
frauen,186.7552837544887
maenner,161.99718317209
frauen,136.44640415419528
maenner,176.80644324923549
frauen,174.60355176320508
maenner,193.29048866637962
frauen,156.8302309504237
maenner,183.83554838971227
frauen,156.04451291574017
maenner,167.5591959501202
frauen,170.4499221573667
maenner,195.53649235645628
frauen,160.84564937101464
maenner,177.69214419732606
frauen,164.02013517222113
maenner,166.10951386961784
frauen,155.83736088070927
maenner,196.72126973126132
frauen,156.9404863548112
maenner,151.08934582833243
frauen,175.03297704883425
maenner,177.34502695146145
frauen,163.14722727080473
maenner,177.4516926244773
frauen,167.68477379126767
maenner,136.82350763865952
frauen,148.9778551900497
maenner,209.5013685081459
frauen,141.89993747212625
maenner,186.43030358119287
frauen,128.74383230456814
maenner,157.83073145904285
frauen,170.76627260196034
maenner,136.635953868505
frauen,176.17641640252901
maenner,199.5005091500256
frauen,174.1596293148955
maenner,180.5582756309627
frauen,145.1149542679614
maenner,174.78691268623635
frauen,198.44489495052156
maenner,161.51738372496547
frauen,168.04439279399256
maenner,186.06710523562043
frauen,174.71443092155073
maenner,186.88654963951942
frauen,132.31632805778594
maenner,189.7437011280645
frauen,156.31347500150494
maenner,149.63755672111043
frauen,185.50161189895354
maenner,197.7730222432021
frauen,149.06100989233235
maenner,213.56705358044914
frauen,196.0878119374288
maenner,183.49598834135642
frauen,167.52649230774378
maenner,169.70632684055855
frauen,193.25995155393323
maenner,168.81657673928504
frauen,150.7362247420662
maenner,201.22145862365355
frauen,162.77522058208905
maenner,153.33514605422997
frauen,177.56779369647853
maenner,191.7951244767487
frauen,185.62644749356147
maenner,161.658117039041
frauen,191.97827074591288
maenner,154.2508101437765
frauen,160.66229098608767
maenner,149.39043649344677
frauen,150.9238928353054
maenner,168.23639953296802
frauen,165.48757356713594
maenner,190.52795905905515
frauen,174.35112297659828
maenner,160.94069709474462
frauen,159.90249236585166
maenner,162.42746925145994
frauen,158.53195942021912
maenner,161.99098180088995
frauen,146.82964646566074
maenner,178.91766429149237
frauen,136.24944126844895
maenner,171.81193159991807
frauen,138.79492754299932
maenner,161.44913982902514
frauen,157.47680155013674
maenner,182.8964976475481
frauen,167.06840117425645
maenner,177.299599197363
frauen,137.59041753796458
maenner,166.40373611857106
frauen,178.9675287396
maenner,207.26152766790756
frauen,166.60969298226638
maenner,179.78576708240698
frauen,175.55785519222607
maenner,166.94484319907565
frauen,178.94491473236303
maenner,185.79732273178294
frauen,151.993648888775
maenner,152.43755267798056
frauen,189.5018292277412
maenner,151.87229845347017
frauen,180.51209972484804
maenner,178.8959923589364
frauen,157.28261253144694
maenner,192.4913095919979
frauen,148.9933297190578
maenner,168.0306418278291
frauen,164.64574551551618
maenner,182.41409008062936
frauen,178.88118074852392
maenner,185.4262222751247
frauen,191.6735261427706
maenner,222.72981297189602
frauen,157.2842798424222
maenner,186.23058660265897
frauen,151.80715510142903
maenner,162.7636001858091
frauen,146.12601815466573
maenner,147.92049601167787
frauen,130.55165741325516
maenner,171.93716034444554
frauen,176.33197029537664
maenner,184.79743769228747
frauen,158.42495740768834
maenner,195.29704940882675
frauen,161.02498250777137
maenner,178.81195981620272
frauen,168.2968646705617
maenner,145.36037232499422
frauen,152.45365933273933
maenner,160.8833360792727
frauen,164.80791083573612
maenner,196.42980493787437
frauen,180.25575779739185
maenner,198.0366588888551
frauen,132.79975710837908
maenner,176.31772380158407
frauen,188.19500960168392
maenner,149.20546563391892
frauen,171.3150922230769
maenner,169.72477509606477
frauen,157.84591031669885
maenner,191.42097019676117
frauen,177.0203279352447
maenner,186.19895730228163
frauen,168.04839764415226
maenner,164.51965957604784
frauen,198.88062096491996
maenner,170.0593123356822
frauen,147.41925097847707
maenner,143.95539986039623
frauen,147.2720799369058
maenner,153.27179041865412
frauen,145.37737828167687
maenner,211.53747150300552
frauen,134.37842971383031
maenner,173.44065517366505
frauen,171.54813021954996
maenner,215.44371258531865
frauen,139.395545552765
maenner,161.4053376679181
frauen,169.3749991044014
maenner,184.51918979840062
frauen,156.95674798348102
maenner,159.37822886564976
frauen,145.289205413468
maenner,173.37987979131822
frauen,153.3029917356136
maenner,166.18930210554265
frauen,177.96239501434718
maenner,175.95385140585475
frauen,173.99296226227813
maenner,194.0683284766559
frauen,171.99564965702345
maenner,189.173926126197
frauen,156.75881667790043
maenner,163.27996918155046
frauen,132.64826144714505
maenner,167.72861758922744
frauen,124.79132848365543
maenner,183.1928238332798
frauen,156.95972920687117
maenner,180.0035843399772
frauen,165.82674173127094
maenner,166.4899825639934
frauen,167.99951658855343
maenner,174.44466733630392
frauen,141.69014759785324
maenner,166.60027858525822
frauen,131.5689642980632
maenner,188.99169303301755
frauen,171.71010003441867
maenner,164.67136064499613
frauen,211.4598088644937
maenner,141.78508969259622
frauen,203.30612877254163
maenner,168.14536576997844
frauen,163.8161394828588
maenner,177.48656884171237
frauen,172.3069618256325
maenner,202.32429508653132
frauen,162.33348994889727
maenner,162.167119834215
frauen,202.76625392963064
maenner,194.13035400355335
frauen,159.93773020755734
maenner,178.44297241031998
frauen,161.84408441917984
maenner,153.7314680042175
frauen,181.47981674694825
maenner,153.77320148874122
frauen,175.57758161885465
maenner,193.5696876649644
frauen,144.9857047566533
maenner,191.75789968986555
frauen,171.794924072997
maenner,186.4882992858645
frauen,191.6865409109803
maenner,174.18808114982164
frauen,167.0918691809508
maenner,167.49252637924266
frauen,193.4656937452065
maenner,200.32348169962054
frauen,186.392147835938
maenner,163.69386210071164
frauen,164.08417810597152
maenner,162.19063395675866
frauen,167.8367771546284
maenner,190.3078017111558
frauen,176.34035603264894
maenner,122.75670442315169
frauen,173.56965516499844
maenner,185.0102524734814
frauen,171.98593942191602
maenner,163.75110863462575
frauen,138.43224484001937
maenner,176.39275738175408
frauen,122.74729008275752
maenner,147.47697431524452
frauen,178.83158507553304
maenner,189.2047372168765
frauen,158.93434784496793
maenner,147.823165587786
frauen,128.61077551880516
maenner,160.40990393009923
frauen,197.43489600389992
maenner,203.30204486929233
frauen,149.98684994479532
maenner,179.15248450493456
frauen,159.3156087849621
maenner,175.37934568908318
frauen,190.85349091964633
maenner,174.28256683165827
frauen,160.45154792507918
maenner,186.9635491066534
frauen,175.5862795944825
maenner,163.1667357174007
frauen,186.0727566900242
maenner,189.00300723026425
frauen,159.85826851107663
maenner,199.69359432541378
frauen,149.4215050528227
maenner,176.819526657446
frauen,190.24573108824353
maenner,181.03639310290367
frauen,137.8152518733175
maenner,205.3220230362848
frauen,156.7441058737919
maenner,154.69363828495005
frauen,169.57503728229992
maenner,155.0318122438899
frauen,174.4120483555098
maenner,163.55950118976494
frauen,180.49632356819035
maenner,193.07827744454914
frauen,137.02024954978617
maenner,156.14125715679842
frauen,230.13278328216967
maenner,177.9353844312725
frauen,171.1864316910351
maenner,205.93717040623034
frauen,159.441447265856
maenner,185.65665097343182
frauen,172.97063705136262
maenner,185.94254414937225
frauen,185.5149307532833
maenner,201.55989160929178
frauen,179.71388436663048
maenner,196.9218181567417
frauen,194.2670232477101
maenner,182.75030957497938
frauen,170.8275948758701
maenner,177.6828113632014
frauen,186.884851176238
maenner,199.8495961547707
frauen,179.9731031683212
maenner,201.39452502769564
frauen,144.7273789238619
maenner,173.35821461989005
frauen,181.59423163867197
maenner,193.46439886367227
frauen,175.08803011113085
maenner,197.74879911447013
frauen,180.56808026043007
maenner,210.22807206997373
frauen,157.42088699113623
maenner,178.42964913266468
frauen,155.58153477963918
maenner,204.72140766678316
frauen,151.04741465808175
maenner,160.04682720557156
frauen,157.8895015060559
maenner,156.96480799640509
frauen,184.49546384092022
maenner,209.1378593430797
frauen,152.56555689782743
maenner,169.50639188990476
frauen,174.49124936251687
maenner,168.4628349470396
frauen,189.79429363270924
maenner,177.33843297372462
frauen,167.87013282212203
maenner,142.7810869951009
frauen,180.48188317288515
maenner,209.319613195013
frauen,163.84505262475412
maenner,176.93620533434415
frauen,151.5115812997318
maenner,176.82614164909117
frauen,204.3680667774862
maenner,174.40307826359248
frauen,150.47464625390717
maenner,154.86322788285833
frauen,133.0434547460834
maenner,144.57933570193944
frauen,157.37778722097946
maenner,181.9521687201997
frauen,164.62836668088477
maenner,169.91671843063705
frauen,179.46805959397085
maenner,164.3767271940637
frauen,197.35267064162971
maenner,168.83411699176128
frauen,180.53133975016866
maenner,179.0490083395548
frauen,156.28264517646514
maenner,200.78379617486573
frauen,183.2643833099801
maenner,231.8773664414185
frauen,183.42743552932347
maenner,191.30958257578763
frauen,172.4713168684758
maenner,180.32597939480212
frauen,154.22773873187765
maenner,163.62859331841622
frauen,179.15543689243515
maenner,185.55487680049902
frauen,142.3304599781663
maenner,168.08215849567108
frauen,145.26571459471424
maenner,187.3233272165893
frauen,148.0002333321265
maenner,160.94339039495208
frauen,145.65997896772214
maenner,198.37418799336373
frauen,172.1807790920446
maenner,174.06805559663698
frauen,175.86196951837647
maenner,177.4534898251502
frauen,149.30527893991314
maenner,188.37066937875625
frauen,181.33689381608363
maenner,195.36133574492797
frauen,153.08708519874827
maenner,156.73956425694763
frauen,178.3089281461498
maenner,160.4725130252529
frauen,192.56264000155238
maenner,188.78153812820284
frauen,178.42064200869322
maenner,178.2144038654485
frauen,200.95131396420868
maenner,165.25489933126613
frauen,189.0690030481387
maenner,175.0802552828854
frauen,154.46577525644642
maenner,204.62908888629607
frauen,174.01417781724481
maenner,189.54972122367724
frauen,147.0583004681041
maenner,187.18491359697342
frauen,162.93470816527898
maenner,182.45889964527905
frauen,177.7546563555182
maenner,171.21591175524532
frauen,172.2906571622761
maenner,179.7339381219467
frauen,147.44219940607945
maenner,179.07468833381563
frauen,148.16913295807026
maenner,199.35010754126012
frauen,159.32232255365344
maenner,150.21400125726902
frauen,166.26693685822679
maenner,178.68819939106902
frauen,171.4788797882966
maenner,169.726169787258
frauen,206.01760780667843
maenner,183.88045645639585
frauen,154.4404492575786
maenner,155.56247820074248
frauen,171.07551446582139
maenner,188.92100604715466
frauen,158.86052061815303
maenner,175.78975747080804
frauen,171.10804581967471
maenner,179.4208427496874
frauen,162.2866917690172
maenner,172.96972867703082
frauen,155.75379291629955
maenner,180.43637696167323
frauen,170.3704009468139
maenner,177.72675388640485
frauen,156.57151519316
maenner,153.44820875073253
frauen,147.88077461672393
maenner,166.3779818637172
frauen,121.71919277484258
maenner,186.3947497722067
frauen,154.62393812547666
maenner,164.24133938733607
frauen,191.32882043085462
maenner,168.29744947174655
frauen,176.38186400307572
maenner,176.92515895991002
frauen,199.60504843956025
maenner,212.4606003243325
frauen,150.48200081161497
maenner,177.50378804598006
frauen,185.08394147738625
maenner,177.2770437725336
frauen,199.96615750906113
maenner,156.02660413477182
frauen,182.8487991714328
maenner,198.9155395530238
frauen,153.91728855138703
maenner,167.76768816829536
frauen,185.69059930191432
maenner,166.63733623606814
frauen,158.17343697920992
maenner,190.64820777652537
frauen,145.16373720591633
maenner,200.98279961676826
frauen,170.03181884363556
maenner,156.9041220640266
frauen,148.13871932457616
maenner,165.79768474169583
frauen,151.43351564279914
maenner,159.30469263275376
frauen,185.498123729112
maenner,159.24067146150128
frauen,182.2261419081521
maenner,183.77759734816036
frauen,184.72723358991473
maenner,143.83726953831487
frauen,221.83064132119995
maenner,175.72950616442319
frauen,163.58047293268487
maenner,163.71346671979705
frauen,168.0843170020415
maenner,150.36467676624196
frauen,178.90948882242614
maenner,210.80839024615113
frauen,181.45723700287508
maenner,165.10106575384816
frauen,162.33887119217385
maenner,155.0828126518301
frauen,148.63469950617485
maenner,151.23803469160345
frauen,175.27926151053018
maenner,187.49070172647762
frauen,172.47037648432757
maenner,159.9387130055358
frauen,178.40399933681076
maenner,189.23397086598024
frauen,178.45047793248236
maenner,190.46315269256002
frauen,170.8734284027416
maenner,167.8331847184344
frauen,121.97060148773821
maenner,148.3995827458382
frauen,163.07121770812967
maenner,174.79000637261015
frauen,177.57950625211143
maenner,182.51062092433403
frauen,168.9372400341152
maenner,173.38164638665623
frauen,167.11828412187498
maenner,183.632871168357
frauen,154.89074998225777
maenner,199.90508077219218
frauen,165.71241658756244
maenner,180.9686511986204
frauen,175.94007210721753
maenner,176.01216656553723
frauen,162.67977286741078
maenner,189.2826942788587
frauen,159.55660645703745
maenner,167.3429386184801
frauen,144.98890270504245
maenner,175.74729206763269
frauen,188.314836185069
maenner,179.70742088880715
frauen,169.45602079512886
maenner,218.86265543394722
frauen,158.85313673455667
maenner,171.2736977981967
frauen,189.57383961574902
maenner,175.54185303540956
frauen,199.81743142985613
maenner,189.83710741587095
frauen,169.01873673103495
maenner,184.43264631820728
frauen,142.2229118293367
maenner,187.24198453106814
frauen,172.0694291853879
maenner,200.72714022666528
frauen,142.95661500797897
maenner,146.70627067320473
frauen,179.15256827730863
maenner,172.6585191805
frauen,187.6811732770496
maenner,194.3611445358257
frauen,162.78543999810464
maenner,189.23909119188437
frauen,170.6512533258847
maenner,168.60498182746113
frauen,177.7895025618988
maenner,152.76772786756274
frauen,169.1030592164176
maenner,182.25506598166157
frauen,151.62997382389187
maenner,183.97348863408877
frauen,197.53498232455718
maenner,174.6671307386164
frauen,199.64393033924682
maenner,191.71288686102227
frauen,177.125871938663
maenner,180.6408308961145
frauen,164.34548480147785
maenner,176.0452100310141
frauen,144.2616611766862
maenner,159.5004459135002
frauen,208.07200974860345
maenner,173.99767658648676
frauen,178.65423729237304
maenner,176.0225175590318
frauen,197.64596951853306
maenner,157.7936895078748
frauen,161.8075813271574
maenner,167.58523481525052
frauen,168.19612064472497
maenner,178.94476400472772
frauen,136.26124045206305
maenner,190.21983762483254
frauen,176.32423724634404
maenner,202.1187169784483
frauen,188.35706787658228
maenner,181.15834081583856
frauen,172.7599559615542
maenner,156.56466518012564
frauen,153.18799256281955
maenner,174.71806868134865
frauen,157.1354043881281
maenner,175.8195748852314
frauen,134.86913979545287
maenner,178.86560551712594
frauen,160.86973861699607
maenner,181.9650994456684
frauen,177.76057976652993
maenner,161.78398378060768
frauen,164.29221572183957
maenner,152.93382038749687
frauen,161.72272127596398
maenner,174.04676874752892
frauen,170.5519710637026
maenner,194.2544416213614
frauen,187.41676430404993
maenner,166.164970796395
frauen,155.86264976802704
maenner,179.53855656068635
frauen,128.4917645805108
maenner,168.13458709301042
frauen,190.1503766135952
maenner,201.79259849617662
frauen,188.2864551121668
maenner,162.18924695330347
frauen,174.85020368493244
maenner,183.07555490357174
frauen,171.94581786487865
maenner,191.82525725512536
frauen,173.69020022352038
maenner,184.92113187858936
frauen,182.76710662385346
maenner,172.60583959764347
frauen,188.48049359193791
maenner,174.56407769019245
frauen,128.90070029447074
maenner,154.34143150573283
frauen,166.48522370483272
maenner,202.46552859985073
frauen,156.3820957220368
maenner,187.42433056774817
frauen,171.25217543454917
maenner,177.06938728529133
frauen,174.2043407698441
maenner,168.03181047052652
frauen,145.93913148164324
maenner,157.68235524417733
frauen,192.22201868709928
maenner,149.86335081562538
frauen,131.92764863370581
maenner,176.15849263419761
frauen,151.68219688727703
maenner,160.14303012176225
frauen,165.71161350852103
maenner,179.49085006836228
frauen,159.39109659132603
maenner,206.3418776090942
frauen,139.0118926180217
maenner,173.92360745000138
frauen,128.6880581837952
maenner,193.80548788602718
frauen,165.12359057740343
maenner,163.79384098383636
frauen,164.13209150700513
maenner,168.4979512467933
frauen,187.29704461508004
maenner,154.65855116476504
frauen,176.13107889875343
maenner,173.73312213202738
frauen,163.10347080383696
maenner,195.98452817209778
frauen,157.9224967256265
maenner,178.36280167243495
frauen,181.37798542680363
maenner,148.37763972592074
frauen,188.91417905584527
maenner,163.97669920162525
frauen,198.73176430918681
maenner,185.47085233150392
frauen,157.05848317270744
maenner,165.55859612753017
frauen,132.02565723258078
maenner,163.81021338951908
frauen,160.36484304869353
maenner,155.86299711317406
frauen,166.75485997192692
maenner,184.3552150532887
frauen,171.0923021389616
maenner,179.9161725151665
frauen,167.48046786762765
maenner,175.0982958245173
frauen,166.4072143127422
maenner,152.48877178771085
frauen,184.0585754841954
maenner,178.7953863428721
frauen,125.87325958475033
maenner,178.33497590164978
frauen,187.5255543348088
maenner,202.517902558763
frauen,186.649735576741
maenner,151.62013781850732
frauen,189.15237496097308
maenner,187.91713538168975
frauen,156.39327338067727
maenner,190.53770108324522
frauen,159.58531917830064
maenner,162.57719324904247
frauen,166.38798214837308
maenner,169.49468513917458
frauen,163.975140622568
maenner,170.36906862982227
frauen,161.23516674882958
maenner,225.90263617027122
frauen,154.70912781133603
maenner,186.84860230489926
frauen,215.90258360800533
maenner,153.9368470114716
frauen,146.946253601449
maenner,192.75317497757192
frauen,195.14585727674677
maenner,155.7618292114894
frauen,178.8732743547765
maenner,179.03297779451552
frauen,157.39483084190766
maenner,159.246818214751
frauen,168.36783412519534
maenner,180.1752303760298
frauen,154.9481248420255
maenner,202.06185717714106
frauen,199.52377035363136
maenner,199.23306393498027
frauen,151.89198253929942
maenner,159.87538440793523
frauen,153.45993449265143
maenner,159.70857586914187
frauen,136.6017697763467
maenner,183.6222862314056
frauen,133.1391556930692
maenner,161.6629547071324
frauen,174.98322347746682
maenner,210.86212156620599
frauen,165.30787581227182
maenner,181.89685550538906
frauen,148.29773027925214
maenner,147.91695621430702
frauen,145.71134937232796
maenner,185.11310135764876
frauen,203.11426923396004
maenner,160.08335161162725
frauen,174.90161416187271
maenner,178.89950149632529
frauen,167.44933622292416
maenner,179.9450833833383
frauen,209.03884771735758
maenner,215.0428921298355
frauen,173.9715534772921
maenner,145.19918715647054
frauen,171.19589988162696
maenner,195.15944676460745
frauen,144.83974771439608
maenner,157.59947086726086
frauen,116.9432499998091
maenner,182.6057294043025
frauen,161.88522182963112
maenner,154.42574207680832
frauen,181.44382597868096
maenner,171.85764646334147
frauen,154.69458331500348
maenner,175.3622524892533
frauen,156.3209071380317
maenner,171.6036515784196
frauen,167.56462756590867
maenner,202.00277261462534
frauen,196.97728921773228
maenner,146.00117597408942
frauen,144.3469621644858
maenner,143.9764518796416
frauen,157.208552986132
maenner,172.03763389263165
frauen,181.887926026241
maenner,219.99952148351633
frauen,153.86884203327406
maenner,161.0576086522467
frauen,152.60787502571978
maenner,188.71081573592585
frauen,180.76965618940636
maenner,205.88439426180014
frauen,159.78387159398872
maenner,176.36911321046162
frauen,150.09973511941956
maenner,182.73538031113134
frauen,175.37176044998665
maenner,169.34550319514574
frauen,184.07819235102338
maenner,168.76696067462066
frauen,180.93711373272885
maenner,196.60253894594402
frauen,159.43229971661555
maenner,172.43753805466423
frauen,138.15538871386886
maenner,191.76800770602483
frauen,189.2116233242163
maenner,159.32073198138846
frauen,203.9444285035153
maenner,189.44197284177977
frauen,146.74510300214178
maenner,185.60473887587867
frauen,163.23749467562905
maenner,161.1901468036479
frauen,142.35060758212057
maenner,202.7596565159067
frauen,188.7363370101272
maenner,224.45772719574902
frauen,177.7606630632125
maenner,209.5800563479102
frauen,151.35821939466015
maenner,172.0371614858399
frauen,171.5821814676953
maenner,177.7578036189611
frauen,166.44549439295164
maenner,169.47841890418832
frauen,171.58617419865587
maenner,201.17922012500824
frauen,170.40744529973193
maenner,184.43090267171746
frauen,169.39516043799125
maenner,164.90065275465363
frauen,157.4257120528978
maenner,166.57021124803816
frauen,167.7224072057616
maenner,175.14876993242763
frauen,157.889187308688
maenner,186.04815648271307
frauen,188.70271977320328
maenner,177.1774097193106
frauen,184.89318700400327
maenner,168.08336875560406
frauen,200.16282095976888
maenner,192.5008764734452
frauen,172.086865943653
maenner,150.16527136668296
frauen,177.48969281375975
maenner,145.5625460581211
frauen,145.5321070439732
maenner,173.96680124386606
frauen,136.29113694212106
maenner,169.1661208487014
frauen,199.70528263896105
maenner,187.54308435733054
frauen,191.36242573002374
maenner,187.66037606657133
frauen,156.77230183521692
maenner,180.92539049287691
frauen,171.3713790338293
maenner,151.3077241874002
frauen,150.60997979438594
maenner,165.24190397746452
frauen,151.6060387603599
maenner,225.4781687154367
frauen,171.17539419435653
maenner,187.44557171567774
frauen,163.16125392469354
maenner,161.28352578779217
frauen,165.95614477795903
maenner,170.40676638079648
frauen,180.3917318453059
maenner,203.50125000826316
frauen,157.87881114385894
maenner,152.9991627439834
frauen,124.58020140895613
maenner,186.1270273726364
frauen,170.56962572913133
maenner,183.38393925748233
frauen,163.38799987469883
maenner,174.223552951792
frauen,138.27792708252215
maenner,144.40358276437158
frauen,186.50315658949
maenner,168.0779242631615
frauen,182.29250413705333
maenner,199.18811644652484
frauen,192.8236002080572
maenner,168.79557635555824
frauen,170.85111166112736
maenner,160.78538103534
frauen,174.63813423461897
maenner,178.3651062324217
frauen,184.18107537316357
maenner,177.58274800035042
frauen,154.42590588687287
maenner,180.95904621358827
frauen,158.90037364647645
maenner,200.7842306937128
frauen,162.6360487556533
maenner,194.36203710673385
frauen,148.69475668109237
maenner,190.00481181183693
frauen,180.43862152958602
maenner,167.48277488383516
frauen,172.29968948986806
maenner,194.18107405293182
frauen,136.28166991120642
maenner,172.33051895591421
frauen,162.12097471579364
maenner,169.30970040759533
frauen,190.83280338022863
maenner,205.78895310552923
frauen,183.13255472652153
maenner,185.88872673573127
frauen,119.20217216225986
maenner,220.30944675213243
frauen,140.7814660272759
maenner,152.23031071098862
frauen,162.8436994892611
maenner,208.66879805810402
frauen,158.24309557728148
maenner,202.03021387066138
frauen,180.9486523368378
maenner,203.9342645393534
frauen,162.392926904238
maenner,172.0427667039984
frauen,142.60035363997164
maenner,181.20328773843553
frauen,164.00433197902524
maenner,164.36134707914115
frauen,152.01618496409284
maenner,200.45326315425075
frauen,148.74023897990378
maenner,164.67653282916834
frauen,179.5035231125976
maenner,177.64929368101136
frauen,164.31729457080928
maenner,198.97864692270863
frauen,183.55868621598694
maenner,205.0954465768976
frauen,164.77045319222907
maenner,208.27005218928807
frauen,154.0738630981122
maenner,185.9463847575647
frauen,163.14491106691088
maenner,157.30557288416264
frauen,181.23779960266378
maenner,162.02515790126145
frauen,154.78821079134372
maenner,135.71611332238172
frauen,144.5166813853575
maenner,187.90641861293753
frauen,146.8520735399412
maenner,206.76956395656418
frauen,189.282810844842
maenner,185.30271918645445
frauen,153.98870964730233
maenner,233.62711140605532
frauen,168.82457432446282
maenner,199.44289922179874
frauen,185.13373962415483
maenner,190.2920521174134
frauen,156.9688928277518
maenner,155.8677692467679
frauen,160.5009875539511
maenner,186.58183867555618
frauen,159.8235278987825
maenner,184.74324223537707
frauen,182.08552915526093
maenner,166.9952139039231
frauen,167.8111055192471
maenner,186.88543236255006
frauen,157.32114369167488
maenner,195.19748356768702
frauen,146.3730968667519
maenner,160.3303865995881
frauen,149.61472956477343
maenner,169.8294428974503
frauen,153.4043890633545
maenner,176.81253458061468
frauen,135.2866527612644
maenner,179.11575826377435
frauen,162.70667524831055
maenner,184.93498036260323
frauen,163.1653688425169
maenner,204.58939227801767
frauen,162.40479299159537
maenner,162.84349879922416
frauen,156.65831280910098
maenner,163.01364873957488
frauen,157.78570741069274
maenner,157.6962561052016
frauen,138.19533935569615
maenner,190.60959794528844
frauen,192.33909948002
maenner,187.22607130347743
frauen,175.12187028482936
maenner,182.90814228220873
frauen,193.5719542000132
